Opening Id;Type;Peculiar Type;House Id;Bigger Area Room;Passing Standing Bigger Room;Bigger Area Room Type;Bigger Area Room m2;Smaller Area Room;Passing Standing Smaller Room;Smaller Area Room Type;Smaller Area Room m2;Width (cm);Height (cm);Length (cm);Level of Preservation;Id Threshold Sill;Id Lintel;Floor;Distance from Ground (cm);Frame Trace;Lintel Type;House Id:1;House Type;Date;Period;Town;Data Method;Total Square Meter (m2);Id Lintel:1;Lintel Length (cm);Lintel Width (cm);Lintel Thickness (cm);Lintel Material;Lintel Doorstop Width (cm);Lintel Tenon Hole Number;Lintel Hinge Hole Number;Lintel Bolt Hole Number;Id Threshold Sill:1;Threshold Sill Length (cm);Threshold Sill Width (cm);Threshold Sill Thickness (cm);Threshold Sill Material;Threshold Sill Type;Threshold Sill Doorstop Width (cm);Threshold Sill Tenon Hole Number;Threshold Sill Hinge Hole Number;Threshold Sill Bolt Hole Number;Threshold Sill Shutter Erosion;Threshold Sill Folding Door Channel;Outside_Inside
829;WINDOW;NO;CASE A GIARDINO APP 16 1;GARDEN;STANDING;OPEN SPACES;4394;SERVICE ROOM;STANDING;SERVICE ROOM;1113;130;;60;2;;;G;127;NO;n.a.;CASE A GIARDINO APP 16 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
830;DOORWAY;BETWEEN FLATS;CASE A GIARDINO APP 16 2;CORRIDOR;PASSING;PUBLIC ROOM;4427;CORRIDOR;PASSING;PUBLIC ROOM;296;191;;61;3;T0830;;G;;NO;n.a.;CASE A GIARDINO APP 16 2;MEDIANUM APARTMENT;III-IV AD;LATE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;T0830;60;190;9;LIMESTONE;D;85;0;2;1;NO;NO;INSIDE
831;DOORWAY;NO;CASE A GIARDINO APP 16 2;CORRIDOR;PASSING;PUBLIC ROOM;296;UNDERSTAIR;STANDING;SERVICE ROOM;1154;119;;41;2;;;G;;NO;n.a.;CASE A GIARDINO APP 16 2;MEDIANUM APARTMENT;III-IV AD;LATE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;;;;;;;;;;;;;INSIDE
832;DOORWAY;NO;CASE A GIARDINO APP 16 2;UNDERSTAIR;STANDING;SERVICE ROOM;1154;UNDERSTAIR;STANDING;SERVICE ROOM;759;135;;56;2;;;G;;NO;n.a.;CASE A GIARDINO APP 16 2;MEDIANUM APARTMENT;III-IV AD;LATE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;;;;;;;;;;;;;INSIDE
833;DOORWAY;NO;CASE A GIARDINO APP 16 2;CORRIDOR;PASSING;PUBLIC ROOM;1032;STAIRWAY;PASSING;SERVICE ROOM;759;135;;44;3;T0833;;G;;NO;n.a.;CASE A GIARDINO APP 16 2;MEDIANUM APARTMENT;III-IV AD;LATE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;T0833;33;135;9;LIMESTONE;C;0;0;0;0;NO;NO;INSIDE
834;DOORWAY;NO;CASE A GIARDINO APP 16 2;GARDEN;STANDING;OPEN SPACES;4394;CORRIDOR;PASSING;PUBLIC ROOM;1032;148;;74;3;T0834;;G;;NO;n.a.;CASE A GIARDINO APP 16 2;MEDIANUM APARTMENT;III-IV AD;LATE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;T0834;60;148;29;LIMESTONE;C;0;0;1;0;NO;NO;OUTSIDE
835;DOORWAY;NO;CASE A GIARDINO APP 16 2;GARDEN;STANDING;OPEN SPACES;4394;CORRIDOR;PASSING;PUBLIC ROOM;296;191;;61;3;;;G;;NO;n.a.;CASE A GIARDINO APP 16 2;MEDIANUM APARTMENT;III-IV AD;LATE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
836;DOORWAY;NO;CASE A GIARDINO APP 16 2;MEDIANUM;PASSING;PUBLIC ROOM;4888;TRICLINIUM;STANDING;PUBLIC ROOM;2814;163;;45;2;;;G;;NO;n.a.;CASE A GIARDINO APP 16 2;MEDIANUM APARTMENT;III-IV AD;LATE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;;;;;;;;;;;;;INSIDE
837;WINDOW;NO;CASE A GIARDINO APP 16 2;GARDEN;STANDING;OPEN SPACES;4394;TRICLINIUM;STANDING;PUBLIC ROOM;2814;141;;57;2;;;G;;NO;n.a.;CASE A GIARDINO APP 16 2;MEDIANUM APARTMENT;III-IV AD;LATE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
838;WINDOW;NO;CASE A GIARDINO APP 16 2;TRICLINIUM;STANDING;PUBLIC ROOM;2814;CORRIDOR;PASSING;PUBLIC ROOM;1032;107;80;60;4;;;G;;NO;n.a.;CASE A GIARDINO APP 16 2;MEDIANUM APARTMENT;III-IV AD;LATE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;;;;;;;;;;;;;INSIDE
839;WINDOW;NO;CASE A GIARDINO APP 16 2;GARDEN;STANDING;OPEN SPACES;4394;MEDIANUM;PASSING;PUBLIC ROOM;4888;150;;60;2;;;G;138;NO;n.a.;CASE A GIARDINO APP 16 2;MEDIANUM APARTMENT;III-IV AD;LATE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
840;DOORWAY;NO;CASE A GIARDINO APP 16 2;MEDIANUM;PASSING;PUBLIC ROOM;4888;CUBICULUM;STANDING;PRIVATE ROOM;1597;193;;44;2;;;G;;NO;n.a.;CASE A GIARDINO APP 16 2;MEDIANUM APARTMENT;III-IV AD;LATE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;;;;;;;;;;;;;INSIDE
841;DOORWAY;NO;CASE A GIARDINO APP 16 2;MEDIANUM;PASSING;PUBLIC ROOM;4888;CUBICULUM;STANDING;PRIVATE ROOM;1471;191;;44;2;;;G;;NO;n.a.;CASE A GIARDINO APP 16 2;MEDIANUM APARTMENT;III-IV AD;LATE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;;;;;;;;;;;;;INSIDE
842;DOORWAY;NO;CASE A GIARDINO APP 16 2;MEDIANUM;PASSING;PUBLIC ROOM;4888;SERVICE ROOM;STANDING;SERVICE ROOM;469;132;;45;2;;;G;;NO;n.a.;CASE A GIARDINO APP 16 2;MEDIANUM APARTMENT;III-IV AD;LATE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;;;;;;;;;;;;;INSIDE
843;DOORWAY;NO;CASE A GIARDINO APP 16 2;CUBICULUM;STANDING;PRIVATE ROOM;1471;SERVICE ROOM;STANDING;SERVICE ROOM;469;124;;59;2;;;G;;NO;n.a.;CASE A GIARDINO APP 16 2;MEDIANUM APARTMENT;III-IV AD;LATE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;;;;;;;;;;;;;INSIDE
844;DOORWAY;NO;CASE A GIARDINO APP 16 2;MEDIANUM;PASSING;PUBLIC ROOM;4888;RECEPTION ROOM;STANDING;PUBLIC ROOM;4792;253;;44;2;;;G;;NO;n.a.;CASE A GIARDINO APP 16 2;MEDIANUM APARTMENT;III-IV AD;LATE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;;;;;;;;;;;;;INSIDE
845;WINDOW;NO;CASE A GIARDINO APP 16 2;GARDEN;STANDING;OPEN SPACES;4394;RECEPTION ROOM;STANDING;PUBLIC ROOM;4792;143;;61;2;;;G;133;NO;n.a.;CASE A GIARDINO APP 16 2;MEDIANUM APARTMENT;III-IV AD;LATE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
846;WINDOW;NO;CASE A GIARDINO APP 16 2;GARDEN;STANDING;OPEN SPACES;4394;RECEPTION ROOM;STANDING;PUBLIC ROOM;4792;149;;61;2;;;G;135;NO;n.a.;CASE A GIARDINO APP 16 2;MEDIANUM APARTMENT;III-IV AD;LATE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
847;WINDOW;NO;CASE A GIARDINO APP 16 2;GARDEN;STANDING;OPEN SPACES;4394;RECEPTION ROOM;STANDING;PUBLIC ROOM;4792;143;;61;2;;;G;130;NO;n.a.;CASE A GIARDINO APP 16 2;MEDIANUM APARTMENT;III-IV AD;LATE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
848;WINDOW;NO;CASE A GIARDINO APP 16 2;GARDEN;STANDING;OPEN SPACES;4394;RECEPTION ROOM;STANDING;PUBLIC ROOM;4792;149;;60;2;;;G;135;NO;n.a.;CASE A GIARDINO APP 16 2;MEDIANUM APARTMENT;III-IV AD;LATE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
849;WINDOW;NO;CASE A GIARDINO APP 16 2;GARDEN;STANDING;OPEN SPACES;4394;RECEPTION ROOM;STANDING;PUBLIC ROOM;4792;147;;59;2;;;G;134;NO;n.a.;CASE A GIARDINO APP 16 2;MEDIANUM APARTMENT;III-IV AD;LATE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
850;WINDOW;NO;CASE A GIARDINO APP 16 2;GARDEN;STANDING;OPEN SPACES;4394;RECEPTION ROOM;STANDING;PUBLIC ROOM;4792;147;;61;2;;;G;136;NO;n.a.;CASE A GIARDINO APP 16 2;MEDIANUM APARTMENT;III-IV AD;LATE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
851;DOORWAY;NO;CASE A GIARDINO APP 16 2;RECEPTION ROOM;STANDING;PUBLIC ROOM;4792;SERVICE ROOM;STANDING;SERVICE ROOM;1113;119;;60;2;;;G;;NO;n.a.;CASE A GIARDINO APP 16 2;MEDIANUM APARTMENT;III-IV AD;LATE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;;;;;;;;;;;;;INSIDE
852;WINDOW;NO;CASE A GIARDINO APP 16 2;GARDEN;STANDING;OPEN SPACES;4394;SERVICE ROOM;STANDING;SERVICE ROOM;1113;130;;60;2;;;G;127;NO;n.a.;CASE A GIARDINO APP 16 2;MEDIANUM APARTMENT;III-IV AD;LATE EMPIRE;OSTIA;SURVEY;335;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
853;DOORWAY;BETWEEN FLATS;CASE A GIARDINO APP 15;CORRIDOR;PASSING;PUBLIC ROOM;4427;CORRIDOR;PASSING;PUBLIC ROOM;3401;192;;59;3;T0853;;G;;NO;n.a.;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;T0853;60;191;11;LIMESTONE;D;8;0;0;0;NO;NO;INSIDE
854;DOORWAY;NO;CASE A GIARDINO APP 15;CORRIDOR;PASSING;PUBLIC ROOM;3401;UNDERSTAIR;STANDING;SERVICE ROOM;1074;118;194;45;4;;;G;;NO;C;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;;;;;;;;;;;;;INSIDE
855;DOORWAY;NO;CASE A GIARDINO APP 15;UNDERSTAIR;STANDING;SERVICE ROOM;1074;UNDERSTAIR;STANDING;SERVICE ROOM;761;133;196;59;4;;;G;;YES;C;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;;;;;;;;;;;;;INSIDE
856;DOORWAY;NO;CASE A GIARDINO APP 15;CORRIDOR;PASSING;PUBLIC ROOM;104;UNDERSTAIR;STANDING;SERVICE ROOM;761;134;;46;2;;;G;;NO;n.a.;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;;;;;;;;;;;;;INSIDE
857;DOORWAY;NO;CASE A GIARDINO APP 15;GARDEN;STANDING;OPEN SPACES;4394;CORRIDOR;PASSING;PUBLIC ROOM;104;149;;57;3;T0857;;G;;NO;n.a.;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;T0857;64;146;31;LIMESTONE;D;7;0;2;1;NO;NO;OUTSIDE
858;DOORWAY;NO;CASE A GIARDINO APP 15;CORRIDOR;PASSING;PUBLIC ROOM;104;STAIRWAY;PASSING;SERVICE ROOM;761;134;;44;3;T0858;;G;;NO;n.a.;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;T0858;38;129;7;LIMESTONE;C;0;0;0;0;NO;NO;INSIDE
859;DOORWAY;NO;CASE A GIARDINO APP 15;CORRIDOR;PASSING;PUBLIC ROOM;3401;CORRIDOR;PASSING;PUBLIC ROOM;104;127;;;2;;;G;;NO;n.a.;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;;;;;;;;;;;;;INSIDE
860;WINDOW;NO;CASE A GIARDINO APP 15;GARDEN;STANDING;OPEN SPACES;4394;TRICLINIUM;STANDING;PUBLIC ROOM;263;131;;60;2;;;G;141;NO;n.a.;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
861;DOORWAY;NO;CASE A GIARDINO APP 15;MEDIANUM;PASSING;PUBLIC ROOM;4887;TRICLINIUM;STANDING;PUBLIC ROOM;263;162;;45;2;;;G;;NO;n.a.;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;;;;;;;;;;;;;INSIDE
862;DOORWAY;NO;CASE A GIARDINO APP 15;MEDIANUM;PASSING;PUBLIC ROOM;4887;CUBICULUM;STANDING;PRIVATE ROOM;1726;192;;45;2;;;G;;NO;n.a.;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;;;;;;;;;;;;;INSIDE
863;DOORWAY;NO;CASE A GIARDINO APP 15;MEDIANUM;PASSING;PUBLIC ROOM;4887;CUBICULUM;STANDING;PRIVATE ROOM;1528;192;;45;2;;;G;;NO;n.a.;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;;;;;;;;;;;;;INSIDE
864;DOORWAY;NO;CASE A GIARDINO APP 15;MEDIANUM;PASSING;PUBLIC ROOM;4887;SERVICE ROOM;STANDING;SERVICE ROOM;478;135;;45;2;;;G;;NO;n.a.;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;;;;;;;;;;;;;INSIDE
865;WINDOW;NO;CASE A GIARDINO APP 15;GARDEN;STANDING;OPEN SPACES;4394;MEDIANUM;PASSING;PUBLIC ROOM;4887;149;;60;2;;;G;145;NO;n.a.;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
866;WINDOW;NO;CASE A GIARDINO APP 15;GARDEN;STANDING;OPEN SPACES;4394;MEDIANUM;PASSING;PUBLIC ROOM;4887;134;;59;2;;;G;146;NO;n.a.;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
867;WINDOW;NO;CASE A GIARDINO APP 15;GARDEN;STANDING;OPEN SPACES;4394;MEDIANUM;PASSING;PUBLIC ROOM;4887;133;;59;2;;;G;143;NO;n.a.;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
868;WINDOW;NO;CASE A GIARDINO APP 15;GARDEN;STANDING;OPEN SPACES;4394;MEDIANUM;PASSING;PUBLIC ROOM;4887;132;;60;2;;;G;142;NO;n.a.;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
869;WINDOW;NO;CASE A GIARDINO APP 15;GARDEN;STANDING;OPEN SPACES;4394;MEDIANUM;PASSING;PUBLIC ROOM;4887;133;;60;2;;;G;144;NO;n.a.;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
870;DOORWAY;NO;CASE A GIARDINO APP 15;MEDIANUM;PASSING;PUBLIC ROOM;4887;RECEPTION ROOM;STANDING;PUBLIC ROOM;474;190;;44;2;;;G;;NO;n.a.;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;;;;;;;;;;;;;INSIDE
871;WINDOW;NO;CASE A GIARDINO APP 15;GARDEN;STANDING;OPEN SPACES;4394;RECEPTION ROOM;STANDING;PUBLIC ROOM;474;150;;60;2;;;G;143;NO;n.a.;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;;;;;;;;;;;;;INSIDE
872;WINDOW;NO;CASE A GIARDINO APP 15;GARDEN;STANDING;OPEN SPACES;4394;RECEPTION ROOM;STANDING;PUBLIC ROOM;474;151;;60;2;;;G;144;NO;n.a.;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;;;;;;;;;;;;;INSIDE
873;WINDOW;NO;CASE A GIARDINO APP 15;GARDEN;STANDING;OPEN SPACES;4394;RECEPTION ROOM;STANDING;PUBLIC ROOM;474;151;;61;2;;;G;142;NO;n.a.;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;;;;;;;;;;;;;INSIDE
874;WINDOW;NO;CASE A GIARDINO APP 15;GARDEN;STANDING;OPEN SPACES;4394;RECEPTION ROOM;STANDING;PUBLIC ROOM;474;139;;59;2;;;G;149;NO;n.a.;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
875;WINDOW;NO;CASE A GIARDINO APP 15;GARDEN;STANDING;OPEN SPACES;4394;RECEPTION ROOM;STANDING;PUBLIC ROOM;474;150;;59;2;;;G;147;NO;n.a.;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;;;;;;;;;;;;;INSIDE
876;WINDOW;NO;CASE A GIARDINO APP 15;GARDEN;STANDING;OPEN SPACES;4394;RECEPTION ROOM;STANDING;PUBLIC ROOM;474;143;;60;2;;;G;143;NO;n.a.;CASE A GIARDINO APP 15;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;330;;;;;;;;;;;;;;;;;;;;;;INSIDE
877;DOORWAY;NO;CASA DEL GRAFFITO;STREET;PASSING;OPEN SPACES;;CORRIDOR;PASSING;PUBLIC ROOM;1377;169;;76;3;T0877;;G;;NO;n.a.;CASA DEL GRAFFITO;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;236;;;;;;;;;;T0877;41;169;19;LIMESTONE;D;85;0;4;0;NO;NO;INSIDE
878;WINDOW;NO;CASA DEL GRAFFITO;STREET;PASSING;OPEN SPACES;;UNDERSTAIR;STANDING;SERVICE ROOM;1035;46;69;60;4;;;G;145;NO;E;CASA DEL GRAFFITO;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;236;;;;;;;;;;;;;;;;;;;;;;INSIDE
879;DOORWAY;NO;CASA DEL GRAFFITO;CORRIDOR;PASSING;PUBLIC ROOM;1377;UNDERSTAIR;STANDING;SERVICE ROOM;1035;119;;44;2;;;G;;NO;n.a.;CASA DEL GRAFFITO;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;236;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
880;DOORWAY;NO;CASA DEL GRAFFITO;CORRIDOR;PASSING;PUBLIC ROOM;1377;STAIRWAY;PASSING;SERVICE ROOM;1035;108;;45;3;T0880;;G;;NO;n.a.;CASA DEL GRAFFITO;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;236;;;;;;;;;;T0880;45;108;11;LIMESTONE;C;0;0;0;0;NO;NO;OUTSIDE
881;DOORWAY;NO;CASA DEL GRAFFITO;MEDIANUM;PASSING;PUBLIC ROOM;4019;CORRIDOR;PASSING;PUBLIC ROOM;1377;148;;60;3;T0881;;G;;NO;n.a.;CASA DEL GRAFFITO;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;236;;;;;;;;;;T0881;60;148;12;LIMESTONE;D;14;0;2;0;NO;NO;OUTSIDE
882;DOORWAY;NO;CASA DEL GRAFFITO;MEDIANUM;PASSING;PUBLIC ROOM;4019;TRICLINIUM;STANDING;PUBLIC ROOM;1729;147;;46;2;;;G;;NO;n.a.;CASA DEL GRAFFITO;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;236;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
883;WINDOW;NO;CASA DEL GRAFFITO;STREET;PASSING;OPEN SPACES;;TRICLINIUM;STANDING;PUBLIC ROOM;1729;149;;59;2;;;G;;NO;n.a.;CASA DEL GRAFFITO;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;236;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
884;DOORWAY;NO;CASA DEL GRAFFITO;MEDIANUM;PASSING;PUBLIC ROOM;4019;CUBICULUM;STANDING;PRIVATE ROOM;162;207;;45;2;;;G;;NO;n.a.;CASA DEL GRAFFITO;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;236;;;;;;;;;;;;;;;;;;;;;;INSIDE
885;DOORWAY;NO;CASA DEL GRAFFITO;MEDIANUM;PASSING;PUBLIC ROOM;4019;CUBICULUM;STANDING;PRIVATE ROOM;1633;207;;45;2;;;G;;NO;n.a.;CASA DEL GRAFFITO;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;236;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
886;DOORWAY;NO;CASA DEL GRAFFITO;RECEPTION ROOM;STANDING;PUBLIC ROOM;6372;CUBICULUM;STANDING;PRIVATE ROOM;1633;117;170;60;4;;;G;;NO;C;CASA DEL GRAFFITO;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;236;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
887;DOORWAY;NO;CASA DEL GRAFFITO;RECEPTION ROOM;STANDING;PUBLIC ROOM;6372;MEDIANUM;PASSING;PUBLIC ROOM;4019;161;204;60;4;;;G;;NO;E;CASA DEL GRAFFITO;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;236;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
888;WINDOW;NO;CASA DEL GRAFFITO;STREET;PASSING;OPEN SPACES;;RECEPTION ROOM;STANDING;PUBLIC ROOM;6372;133;208;59;4;;;G;;NO;E;CASA DEL GRAFFITO;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;236;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
889;WINDOW;NO;CASA DEL GRAFFITO;STREET;PASSING;OPEN SPACES;;RECEPTION ROOM;STANDING;PUBLIC ROOM;6372;132;209;59;4;;;G;;NO;E;CASA DEL GRAFFITO;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;236;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
890;WINDOW;NO;CASA DEL GRAFFITO;STREET;PASSING;OPEN SPACES;;RECEPTION ROOM;STANDING;PUBLIC ROOM;6372;133;209;59;4;;;G;;NO;E;CASA DEL GRAFFITO;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;236;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
891;WINDOW;NO;CASA DEL GRAFFITO;STREET;PASSING;OPEN SPACES;;MEDIANUM;PASSING;PUBLIC ROOM;4019;133;207;59;4;;;G;;NO;E;CASA DEL GRAFFITO;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;236;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
892;WINDOW;NO;CASA DEL GRAFFITO;STREET;PASSING;OPEN SPACES;;MEDIANUM;PASSING;PUBLIC ROOM;4019;133;205;59;4;;;G;;NO;E;CASA DEL GRAFFITO;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;236;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
893;WINDOW;NO;CASA DEL GRAFFITO;STREET;PASSING;OPEN SPACES;;MEDIANUM;PASSING;PUBLIC ROOM;4019;133;;59;2;;;G;;NO;n.a.;CASA DEL GRAFFITO;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;236;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
894;WINDOW;NO;CASA DEL GRAFFITO;STREET;PASSING;OPEN SPACES;;MEDIANUM;PASSING;PUBLIC ROOM;4019;132;;60;2;;;G;;NO;n.a.;CASA DEL GRAFFITO;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;OSTIA;SURVEY;236;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
895;DOORWAY;NO;CASE A GIARDINO APP 10 1;STREET;PASSING;OPEN SPACES;;CORRIDOR;PASSING;PUBLIC ROOM;1954;148;249;59;5;T0895;;G;;NO;E;CASE A GIARDINO APP 10 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;SURVEY;461;;;;;;;;;;T0895;56;148;10;LIMESTONE;D;10;0;3;1;NO;NO;OUTSIDE
896;DOORWAY;NO;CASE A GIARDINO APP 10 1;CORRIDOR;PASSING;PUBLIC ROOM;1954;STAIRWAY;PASSING;SERVICE ROOM;632;118;;45;2;;;G;;NO;n.a.;CASE A GIARDINO APP 10 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;SURVEY;461;;;;;;;;;;;;;;;;;;;;;;INSIDE
897;DOORWAY;NO;CASE A GIARDINO APP 10 1;CORRIDOR;PASSING;PUBLIC ROOM;1954;CUBICULUM;STANDING;PRIVATE ROOM;1682;133;;45;3;T0897;;G;;NO;n.a.;CASE A GIARDINO APP 10 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;SURVEY;461;;;;;;;;;;T0897;52;133;17;LIMESTONE;C;0;0;2;0;NO;NO;INSIDE
898;DOORWAY;NO;CASE A GIARDINO APP 10 1;CUBICULUM;STANDING;PRIVATE ROOM;1682;UNDERSTAIR;STANDING;SERVICE ROOM;632;120;;45;3;T0898;;G;;NO;n.a.;CASE A GIARDINO APP 10 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;SURVEY;461;;;;;;;;;;T0898;58;120;8;LIMESTONE;C;0;0;2;0;NO;NO;INSIDE
