Opening Id,Type,Peculiar Type,House Id,Bigger Area Room,Outside Inside Facing,Passing Standing Bigger Room,Bigger Area Room Type,Bigger Area Room m2,Smaller Area Room,Passing Standing Smaller Room,Smaller Area Room Type,Smaller Area Room m2,Width (cm),Height (cm),Length (cm),Level of Preservation,Id Threshold Sill,Id Lintel,Floor,Distance from Ground (cm),Frame Trace,Lintel Type,House Id:1,House Type,Date,Period,Town,Data Method,Total Square Meter (m2),Id Lintel:1,Lintel Length (cm),Lintel Width (cm),Lintel Thickness (cm),Lintel Material,Lintel Doorstop Width (cm),Lintel Tenon Hole Number,Lintel Hinge Hole Number,Lintel Bolt Hole Number,Id Threshold Sill:1,Threshold Sill Length (cm),Threshold Sill Width (cm),Threshold Sill Thickness (cm),Threshold Sill Material,Threshold Sill Type,Threshold Sill Doorstop Width (cm),Threshold Sill Tenon Hole Number,Threshold Sill Hinge Hole Number,Threshold Sill Bolt Hole Number,Threshold Sill Shutter Erosion,Threshold Sill Folding Door Channel
1075,DOORWAY,NO,CASEGGIATO DEL SOLE 6,CUBICULUM,INSIDE,STANDING,PRIVATE ROOM,21.83,TABERNA,STANDING,PUBLIC ROOM,27.55,102,200,59,4,,L1075,G,,NO,n.a.,CASEGGIATO DEL SOLE 6,APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,SURVEY,303,L1075,162,59,16,WOOD,,,,,,,,,,,,,,,,
1076,DOORWAY,NO,CASEGGIATO DEL SOLE 6,CUBICULUM,OUTSIDE,STANDING,PRIVATE ROOM,21.83,COURT,STANDING,OPEN SPACES,36.82,118,191,60,5,T1076,L1076,G,,NO,F,CASEGGIATO DEL SOLE 6,APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,SURVEY,303,L1076,175,60,10,WOOD,,,,,T1076,45,118,15,LIMESTONE,D,8,0,2,1,NO,NO
1077,WINDOW,NO,CASEGGIATO DEL SOLE 6,CUBICULUM,OUTSIDE,STANDING,PRIVATE ROOM,21.83,COURT,STANDING,OPEN SPACES,36.82,114,168,59,4,,L1077,G,117,NO,F,CASEGGIATO DEL SOLE 6,APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,SURVEY,303,L1077,154,59,10,WOOD,,,,,,,,,,,,,,,,
1078,WINDOW,NO,CASEGGIATO DEL SOLE 6,CUBICULUM,OUTSIDE,STANDING,PRIVATE ROOM,21.83,COURT,STANDING,OPEN SPACES,36.82,117,188,58,4,,L1078,G,100,NO,F,CASEGGIATO DEL SOLE 6,APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,SURVEY,303,L1078,147,58,10,WOOD,,,,,,,,,,,,,,,,
1080,DOORWAY,NO,CASEGGIATO DEL SOLE 3,TABERNA,OUTSIDE,STANDING,PUBLIC ROOM,37.72,COURT,STANDING,OPEN SPACES,36.82,96,174,60,4,,L1080,G,,NO,F,CASEGGIATO DEL SOLE 3,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,136,L1080,124,60,10,WOOD,,,,,,,,,,,,,,,,
1081,DOORWAY,NO,CASEGGIATO DEL SOLE 3,COURT,OUTSIDE,STANDING,OPEN SPACES,36.82,CORRIDOR,PASSING,PUBLIC ROOM,12.66,120,192,59,4,,L1081,G,,NO,F,CASEGGIATO DEL SOLE 3,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,136,L1081,166,59,10,WOOD,,,,,,,,,,,,,,,,
1082,WINDOW,NO,CASEGGIATO DEL SOLE 3,COURT,OUTSIDE,STANDING,OPEN SPACES,36.82,CUBICULUM,STANDING,PRIVATE ROOM,11.7,118,177,59,4,,L1082,G,89,NO,F,CASEGGIATO DEL SOLE 3,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,136,L1082,142,59,10,WOOD,,,,,,,,,,,,,,,,
1083,WINDOW,NO,CASEGGIATO DEL SOLE 3,COURT,OUTSIDE,STANDING,OPEN SPACES,36.82,CUBICULUM,STANDING,PRIVATE ROOM,11.7,118,177,59,4,,L1083,G,89,NO,F,CASEGGIATO DEL SOLE 3,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,136,L1083,142,59,10,WOOD,,,,,,,,,,,,,,,,
1084,DOORWAY,NO,CASEGGIATO DEL SOLE 3,STREET,OUTSIDE,PASSING,OPEN SPACES,,CUBICULUM,STANDING,PRIVATE ROOM,10.77,151,193,58,4,,L1084,G,,NO,F,CASEGGIATO DEL SOLE 3,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,136,L1084,190,58,11,WOOD,,,,,,,,,,,,,,,,
1085,WINDOW,NO,CASEGGIATO DEL SOLE 3,STREET,OUTSIDE,PASSING,OPEN SPACES,,CUBICULUM,STANDING,PRIVATE ROOM,10.77,44,67,59,4,,L1085,G,187,NO,F,CASEGGIATO DEL SOLE 3,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,136,L1085,58,58,4,WOOD,,,,,,,,,,,,,,,,
1086,WINDOW,NO,CASEGGIATO DEL SOLE 3,STREET,OUTSIDE,PASSING,OPEN SPACES,,CUBICULUM,STANDING,PRIVATE ROOM,10.77,44,70,59,4,,L1086,G,187,NO,F,CASEGGIATO DEL SOLE 3,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,136,L1086,58,58,9,WOOD,,,,,,,,,,,,,,,,
1087,DOORWAY,NO,CASEGGIATO DEL SOLE 3,STREET,OUTSIDE,PASSING,OPEN SPACES,,CORRIDOR,PASSING,PUBLIC ROOM,12.66,116,201,57,4,,L1087,G,,NO,F,CASEGGIATO DEL SOLE 3,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,136,L1087,168,57,10,WOOD,,,,,,,,,,,,,,,,
1088,DOORWAY,NO,CASEGGIATO DEL SOLE 3,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,12.66,ENTRANCE,PASSING,PUBLIC ROOM,11.2,153,211,60,4,,L1088,G,,NO,F,CASEGGIATO DEL SOLE 3,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,136,L1088,199,60,10,WOOD,,,,,,,,,,,,,,,,
1089,DOORWAY,NO,CASEGGIATO DEL SOLE 3,ENTRANCE,INSIDE,PASSING,PUBLIC ROOM,11.2,UNDERSTAIR,STANDING,SERVICE ROOM,11.1,102,161,42,4,,L1089,G,,NO,F,CASEGGIATO DEL SOLE 3,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,136,L1089,128,42,13,WOOD,,,,,,,,,,,,,,,,
1090,DOORWAY,NO,CASEGGIATO DEL SOLE 3,TABERNA,INSIDE,STANDING,PUBLIC ROOM,37.72,ENTRANCE,PASSING,PUBLIC ROOM,11.2,103,192,60,4,,L1090,G,,NO,F,CASEGGIATO DEL SOLE 3,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,136,L1090,163,60,8,WOOD,,,,,,,,,,,,,,,,
1091,DOORWAY,NO,CASEGGIATO DEL SOLE 3,STREET,OUTSIDE,PASSING,OPEN SPACES,,ENTRANCE,PASSING,PUBLIC ROOM,11.2,144,250,59,5,T1091,L1091,G,,NO,F,CASEGGIATO DEL SOLE 3,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,136,L1091,,60,10,WOOD,,,,,T1091,35,144,,LIMESTONE,D,8,0,0,0,NO,NO
1092,DOORWAY,NO,CASEGGIATO DEL SOLE 7,COURT,OUTSIDE,STANDING,OPEN SPACES,36.82,CORRIDOR,PASSING,PUBLIC ROOM,12.6,120,192,59,4,,L1092,G,,NO,F,CASEGGIATO DEL SOLE 7,APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,SURVEY,43,L1092,166,59,10,WOOD,,,,,,,,,,,,,,,,
1093,WINDOW,NO,CASEGGIATO DEL SOLE 7,COURT,OUTSIDE,STANDING,OPEN SPACES,36.82,CORRIDOR,PASSING,PUBLIC ROOM,12.6,118,177,59,4,,L1093,G,89,NO,F,CASEGGIATO DEL SOLE 7,APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,SURVEY,43,L1093,142,59,10,WOOD,,,,,,,,,,,,,,,,
1094,DOORWAY,NO,CASEGGIATO DEL SOLE 7,STREET,OUTSIDE,PASSING,OPEN SPACES,,CUBICULUM,STANDING,PRIVATE ROOM,8.56,103,193,58,4,,L1094,G,,NO,F,CASEGGIATO DEL SOLE 7,APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,SURVEY,43,L1094,190,58,11,WOOD,,,,,,,,,,,,,,,,
1095,WINDOW,NO,CASEGGIATO DEL SOLE 7,STREET,OUTSIDE,PASSING,OPEN SPACES,,CUBICULUM,STANDING,PRIVATE ROOM,8.56,44,67,59,4,,L1095,G,187,NO,F,CASEGGIATO DEL SOLE 7,APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,SURVEY,43,L1095,58,58,4,WOOD,,,,,,,,,,,,,,,,
1096,WINDOW,NO,CASEGGIATO DEL SOLE 7,STREET,OUTSIDE,PASSING,OPEN SPACES,,CUBICULUM,STANDING,PRIVATE ROOM,8.56,44,70,59,4,,L1096,G,187,NO,F,CASEGGIATO DEL SOLE 7,APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,SURVEY,43,L1096,58,58,9,WOOD,,,,,,,,,,,,,,,,
1097,WINDOW,WOLF MOUTH WINDOW,CASEGGIATO DEL SOLE 4,STREET,OUTSIDE,PASSING,OPEN SPACES,,CORRIDOR,PASSING,PUBLIC ROOM,12.66,42,50,57,4,,L1097,G,144,NO,F,CASEGGIATO DEL SOLE 4,APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,SURVEY,31,L1097,168,57,10,WOOD,,,,,,,,,,,,,,,,
1098,DOORWAY,NO,CASEGGIATO DEL SOLE 4,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,12.66,ENTRANCE,PASSING,PUBLIC ROOM,11.2,107,211,60,5,T1098,L1098,G,,NO,F,CASEGGIATO DEL SOLE 4,APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,SURVEY,31,L1098,199,60,10,WOOD,,,,,T1098,26,110,6,LIMESTONE,D,85,0,0,0,NO,NO
1099,DOORWAY,NO,CASEGGIATO DEL SOLE 4,STREET,OUTSIDE,PASSING,OPEN SPACES,,ENTRANCE,PASSING,PUBLIC ROOM,11.2,144,250,59,5,T1099,L1099,G,,NO,F,CASEGGIATO DEL SOLE 4,APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,SURVEY,31,L1099,,60,10,WOOD,,,,,T1099,35,144,,LIMESTONE,D,8,0,1,0,NO,NO
1100,WINDOW,NO,CAUPONA DEL PAVONE  1,COURT,OUTSIDE,STANDING,OPEN SPACES,39.03,RECEPTION ROOM,STANDING,PUBLIC ROOM,24.53,99,147,46,4,,,G,117,NO,C,CAUPONA DEL PAVONE  1,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,343,,,,,,,,,,,,,,,,,,,,,
1101,DOORWAY,NO,CAUPONA DEL PAVONE  1,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,24.53,CORRIDOR,PASSING,PUBLIC ROOM,11.51,278,232,52,4,,,G,,NO,E,CAUPONA DEL PAVONE  1,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,343,,,,,,,,,,,,,,,,,,,,,
1102,DOORWAY,NO,CAUPONA DEL PAVONE  1,COURT,OUTSIDE,STANDING,OPEN SPACES,39.03,ANTICHAMBER,STANDING,PUBLIC ROOM,3.82,112,267,58,4,,,G,,NO,E,CAUPONA DEL PAVONE  1,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,343,,,,,,,,,,,,,,,,,,,,,
1103,DOORWAY,NO,CAUPONA DEL PAVONE  1,COURT,OUTSIDE,STANDING,OPEN SPACES,39.03,RECEPTION ROOM,STANDING,PUBLIC ROOM,24.53,125,184,60,4,,,G,,NO,C,CAUPONA DEL PAVONE  1,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,343,,,,,,,,,,,,,,,,,,,,,
1106,DOORWAY,NO,CAUPONA DEL PAVONE  1,COURT,OUTSIDE,STANDING,OPEN SPACES,26.84,ANTICHAMBER,STANDING,PUBLIC ROOM,3.82,111,270,45,4,,,G,,NO,E,CAUPONA DEL PAVONE  1,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,343,,,,,,,,,,,,,,,,,,,,,
1107,DOORWAY,NO,CAUPONA DEL PAVONE  1,COURT,OUTSIDE,STANDING,OPEN SPACES,22.8,ANTICHAMBER,STANDING,PUBLIC ROOM,3.82,118,193,41,5,T1107,,G,,NO,E,CAUPONA DEL PAVONE  1,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,343,,,,,,,,,,T1107,29,118,,LIMESTONE,A,6,0,2,2,NO,NO
1108,DOORWAY,NO,CAUPONA DEL PAVONE  1,COURT,OUTSIDE,STANDING,OPEN SPACES,22.8,CORRIDOR,PASSING,PUBLIC ROOM,6.43,107,209,42,4,,L1108,G,,NO,F,CAUPONA DEL PAVONE  1,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,343,L1108,125,42,9,WOOD,,,,,,,,,,,,,,,,
1109,DOORWAY,NO,CAUPONA DEL PAVONE  1,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,14.76,CORRIDOR,PASSING,PUBLIC ROOM,10.9,118,220,42,4,,,G,,NO,C,CAUPONA DEL PAVONE  1,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,343,,,,,,,,,,,,,,,,,,,,,
1110,DOORWAY,NO,CAUPONA DEL PAVONE  1,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,10.9,CORRIDOR,PASSING,PUBLIC ROOM,6.32,103,208,52,4,,L1110,G,,NO,F,CAUPONA DEL PAVONE  1,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,343,L1110,128,52,8,WOOD,,,,,,,,,,,,,,,,
1111,DOORWAY,NO,CAUPONA DEL PAVONE  1,SERVICE ROOM,INSIDE,STANDING,SERVICE ROOM,15.21,CORRIDOR,PASSING,PUBLIC ROOM,6.32,123,198,45,4,,L1111,G,,NO,F,CAUPONA DEL PAVONE  1,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,343,L1111,141,45,9,WOOD,,,,,,,,,,,,,,,,
1112,DOORWAY,NO,CAUPONA DEL PAVONE  1,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,10.9,ENTRANCE,PASSING,PUBLIC ROOM,7.96,163,226,44,4,T1112,,G,,NO,E,CAUPONA DEL PAVONE  1,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,343,,,,,,,,,,T1112,44,163,,BRICK,C,0,0,0,0,NO,NO
1113,DOORWAY,NO,CAUPONA DEL PAVONE  1,ENTRANCE,INSIDE,PASSING,PUBLIC ROOM,11.5,ENTRANCE,PASSING,PUBLIC ROOM,7.96,165,188,44,4,,,G,,NO,E,CAUPONA DEL PAVONE  1,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,343,,,,,,,,,,,,,,,,,,,,,
1119,DOORWAY,NO,CAUPONA DEL PAVONE  1,TABERNA,INSIDE,STANDING,PUBLIC ROOM,14.42,SERVICE ROOM,STANDING,SERVICE ROOM,2.63,90,201,44,4,,,G,,NO,C,CAUPONA DEL PAVONE  1,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,343,,,,,,,,,,,,,,,,,,,,,
1122,DOORWAY,NO,CAUPONA DEL PAVONE  1,TABERNA,INSIDE,STANDING,PUBLIC ROOM,14.42,STAIRWAY,PASSING,SERVICE ROOM,2.8,123,190,45,2,,,G,,NO,C,CAUPONA DEL PAVONE  1,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,SURVEY,343,,,,,,,,,,,,,,,,,,,,,
1130,DOORWAY,NO,CAUPONA DEL PAVONE  2,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,14.16,ENTRANCE,PASSING,PUBLIC ROOM,7.96,163,226,44,5,T1130,,G,,NO,E,CAUPONA DEL PAVONE  2,HOTEL,II-IV AD,LATE EMPIRE,OSTIA,SURVEY,303,,,,,,,,,,T1130,44,163,,BRICK,C,0,0,0,0,NO,NO
1131,DOORWAY,NO,CAUPONA DEL PAVONE  2,ENTRANCE,INSIDE,PASSING,PUBLIC ROOM,11.5,ENTRANCE,PASSING,PUBLIC ROOM,7.96,165,188,44,4,,,G,,NO,E,CAUPONA DEL PAVONE  2,HOTEL,II-IV AD,LATE EMPIRE,OSTIA,SURVEY,303,,,,,,,,,,,,,,,,,,,,,
1132,DOORWAY,NO,CAUPONA DEL PAVONE  2,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,10.9,CORRIDOR,PASSING,PUBLIC ROOM,6.32,103,208,52,4,,L1132,G,,NO,F,CAUPONA DEL PAVONE  2,HOTEL,II-IV AD,LATE EMPIRE,OSTIA,SURVEY,303,L1132,128,52,8,WOOD,,,,,,,,,,,,,,,,
1134,DOORWAY,NO,CAUPONA DEL PAVONE  2,COURT,OUTSIDE,STANDING,OPEN SPACES,14.98,ANTICHAMBER,STANDING,PUBLIC ROOM,3.82,118,193,41,5,T1134,,G,,NO,E,CAUPONA DEL PAVONE  2,HOTEL,II-IV AD,LATE EMPIRE,OSTIA,SURVEY,303,,,,,,,,,,T1134,29,118,,LIMESTONE,A,6,0,2,2,NO,NO
1137,DOORWAY,NO,CAUPONA DEL PAVONE  2,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,24.53,CORRIDOR,PASSING,PUBLIC ROOM,11.51,184,232,52,5,T1137,,G,,NO,E,CAUPONA DEL PAVONE  2,HOTEL,II-IV AD,LATE EMPIRE,OSTIA,SURVEY,303,,,,,,,,,,T1137,52,184,4,MARBLE,A,15,0,0,0,NO,NO
1138,WINDOW,NO,CAUPONA DEL PAVONE  2,COURT,OUTSIDE,STANDING,OPEN SPACES,32.03,RECEPTION ROOM,STANDING,PUBLIC ROOM,24.53,99,147,46,4,,,G,117,NO,C,CAUPONA DEL PAVONE  2,HOTEL,II-IV AD,LATE EMPIRE,OSTIA,SURVEY,303,,,,,,,,,,,,,,,,,,,,,
1139,DOORWAY,NO,CAUPONA DEL PAVONE  2,COURT,OUTSIDE,STANDING,OPEN SPACES,32.03,RECEPTION ROOM,STANDING,PUBLIC ROOM,24.53,93,184,60,5,T1139,,G,,NO,C,CAUPONA DEL PAVONE  2,HOTEL,II-IV AD,LATE EMPIRE,OSTIA,SURVEY,303,,,,,,,,,,T1139,60,93,2,MARBLE,C,0,0,2,0,NO,NO
1140,WINDOW,NO,CAUPONA DEL PAVONE  2,COURT,OUTSIDE,STANDING,OPEN SPACES,32.03,TRICLINIUM,STANDING,PUBLIC ROOM,5.38,116,153,44,4,,,G,87,NO,E,CAUPONA DEL PAVONE  2,HOTEL,II-IV AD,LATE EMPIRE,OSTIA,SURVEY,303,,,,,,,,,,,,,,,,,,,,,
1141,DOORWAY,NO,CAUPONA DEL PAVONE  2,COURT,OUTSIDE,STANDING,OPEN SPACES,32.03,ANTICHAMBER,STANDING,PUBLIC ROOM,3.82,112,267,58,4,T1141,,G,,NO,E,CAUPONA DEL PAVONE  2,HOTEL,II-IV AD,LATE EMPIRE,OSTIA,SURVEY,303,,,,,,,,,,T1141,30,75,13,LIMESTONE,D,8,0,1,0,NO,NO
1173,DOORWAY,NO,CASEGGIATO DEL POZZO,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,20.71,TABERNA,STANDING,PUBLIC ROOM,9.99,103,187,45,4,,,G,,n.a.,C,CASEGGIATO DEL POZZO,APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,SURVEY,171,,,,,,,,,,,,,,,,,,,,,
1182,DOORWAY,NO,CASEGGIATO DEL POZZO,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,3.79,ANTICHAMBER,STANDING,PUBLIC ROOM,2.27,84,197,54,4,,L1182,G,,n.a.,F,CASEGGIATO DEL POZZO,APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,SURVEY,171,L1182,98,54,7,WOOD,,,,,,,,,,,,,,,,
1188,DOORWAY,NO,CASEGGIATO DEL POZZO,SERVICE ROOM,INSIDE,STANDING,SERVICE ROOM,15.16,SERVICE ROOM,STANDING,SERVICE ROOM,5.69,89,218,37,4,,,G,,n.a.,E,CASEGGIATO DEL POZZO,APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,SURVEY,171,,,,,,,,,,,,,,,,,,,,,
1189,WINDOW,WOLF MOUTH WINDOW,CASEGGIATO DEL POZZO,STREET,OUTSIDE,PASSING,OPEN SPACES,,SERVICE ROOM,STANDING,SERVICE ROOM,5.69,61,61,45,4,,,G,,n.a.,A,CASEGGIATO DEL POZZO,APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,SURVEY,171,,,,,,,,,,,,,,,,,,,,,
1190,WINDOW,NO,"CASEGGIATO V, II, 11",STREET,OUTSIDE,PASSING,OPEN SPACES,,RECEPTION ROOM,STANDING,PUBLIC ROOM,22.28,88,127,47,4,,,G,156,n.a.,D,"CASEGGIATO V, II, 11",APARTMENT,IV AD,LATE EMPIRE,OSTIA,SURVEY,119,,,,,,,,,,,,,,,,,,,,,
1191,WINDOW,NO,"CASEGGIATO V, II, 11",STREET,OUTSIDE,PASSING,OPEN SPACES,,RECEPTION ROOM,STANDING,PUBLIC ROOM,22.28,89,127,47,4,,,G,159,n.a.,D,"CASEGGIATO V, II, 11",APARTMENT,IV AD,LATE EMPIRE,OSTIA,SURVEY,119,,,,,,,,,,,,,,,,,,,,,
1192,DOORWAY,NO,"CASEGGIATO V, II, 11",STREET,OUTSIDE,PASSING,OPEN SPACES,,ENTRANCE,PASSING,PUBLIC ROOM,15.95,146,270,52,5,T1192,,G,,YES,D,"CASEGGIATO V, II, 11",APARTMENT,IV AD,LATE EMPIRE,OSTIA,SURVEY,119,,,,,,,,,,T1192,38,168,16,LIMESTONE,A,11,0,2,0,NO,NO
1199,DOORWAY,NO,"CASEGGIATO V, II, 11",RECEPTION ROOM,OUTSIDE,STANDING,PUBLIC ROOM,15.63,COURT,STANDING,OPEN SPACES,9.65,117,188,45,4,,L1199,G,,n.a.,F,"CASEGGIATO V, II, 11",APARTMENT,IV AD,LATE EMPIRE,OSTIA,SURVEY,119,L1199,143,45,8,WOOD,,,,,,,,,,,,,,,,
1204,DOORWAY,NO,"CASEGGIATO V, II, 10",TABERNA,INSIDE,STANDING,PUBLIC ROOM,12.68,SERVICE ROOM,STANDING,SERVICE ROOM,3.21,89,197,41,4,,L1204,G,,n.a.,F,"CASEGGIATO V, II, 10",APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,SURVEY,115,L1204,148,41,11,WOOD,,,,,,,,,,,,,,,,
1207,DOORWAY,NO,"CASEGGIATO V, II, 10",TABERNA,INSIDE,STANDING,PUBLIC ROOM,10.44,CUBICULUM,STANDING,PRIVATE ROOM,8.92,149,191,46,2,,,G,,n.a.,F,"CASEGGIATO V, II, 10",APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,SURVEY,115,,,,,,,,,,,,,,,,,,,,,
1216,DOORWAY,NO,CASA BELLEZZA 1,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,32.39,CRYPTOPORTICUS,PASSING,PUBLIC ROOM,11.08,210,305,64,5,T1216,L1216,UG,,n.a.,B,CASA BELLEZZA 1,DOMUS,I BC,EARLY EMPIRE,ROME,SURVEY,,L1216,323,64,30,WOOD,,,,,T1216,64,210,,LIMESTONE AND MOSAIC,C,0,0,2,0,NO,NO
1217,WINDOW,WOLF MOUTH WINDOW,CASA BELLEZZA 1,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,32.39,CRYPTOPORTICUS,PASSING,PUBLIC ROOM,11.08,190,90,64,4,,,UG,,n.a.,A,CASA BELLEZZA 1,DOMUS,I BC,EARLY EMPIRE,ROME,SURVEY,,,,,,,,,,,,,,,,,,,,,,
1218,DOORWAY,NO,CASA BELLEZZA 1,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,32.39,CRYPTOPORTICUS,PASSING,PUBLIC ROOM,19.52,205,250,64,4,,,UG,,n.a.,n.a.,CASA BELLEZZA 1,DOMUS,I BC,EARLY EMPIRE,ROME,SURVEY,,,,,,,,,,,,,,,,,,,,,,
1219,DOORWAY,NO,CASA BELLEZZA 1,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,32.39,RECEPTION ROOM,STANDING,PUBLIC ROOM,29.92,80,155,64,4,,,UG,,n.a.,E,CASA BELLEZZA 1,DOMUS,I BC,EARLY EMPIRE,ROME,SURVEY,,,,,,,,,,,,,,,,,,,,,,
1220,WINDOW,NO,CASA BELLEZZA 1,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,32.39,RECEPTION ROOM,STANDING,PUBLIC ROOM,29.92,82,120,64,4,,,UG,106,n.a.,E,CASA BELLEZZA 1,DOMUS,I BC,EARLY EMPIRE,ROME,SURVEY,,,,,,,,,,,,,,,,,,,,,,
1221,WINDOW,NO,CASA BELLEZZA 1,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,32.39,RECEPTION ROOM,STANDING,PUBLIC ROOM,29.92,80,120,64,4,,,UG,106,n.a.,E,CASA BELLEZZA 1,DOMUS,I BC,EARLY EMPIRE,ROME,SURVEY,,,,,,,,,,,,,,,,,,,,,,
1222,WINDOW,NO,CASA BELLEZZA 1,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,32.39,RECEPTION ROOM,STANDING,PUBLIC ROOM,29.92,82,120,64,4,,,UG,106,n.a.,E,CASA BELLEZZA 1,DOMUS,I BC,EARLY EMPIRE,ROME,SURVEY,,,,,,,,,,,,,,,,,,,,,,
1223,DOORWAY,NO,CASA BELLEZZA 1,CRYPTOPORTICUS,INSIDE,PASSING,PUBLIC ROOM,19.52,CRYPTOPORTICUS,PASSING,PUBLIC ROOM,11.08,93,329,99,4,,,UG,,n.a.,G,CASA BELLEZZA 1,DOMUS,I BC,EARLY EMPIRE,ROME,SURVEY,,,,,,,,,,,,,,,,,,,,,,
1224,DOORWAY,NO,CASA BELLEZZA 1,CRYPTOPORTICUS,INSIDE,PASSING,PUBLIC ROOM,19.52,CORRIDOR,PASSING,PUBLIC ROOM,4.01,100,270,45,4,,,UG,,n.a.,n.a.,CASA BELLEZZA 1,DOMUS,I BC,EARLY EMPIRE,ROME,SURVEY,,,,,,,,,,,,,,,,,,,,,,
1225,WINDOW,WOLF MOUTH WINDOW,CASA BELLEZZA 1,COURT,INSIDE,STANDING,OPEN SPACES,,CRYPTOPORTICUS,PASSING,PUBLIC ROOM,19.52,114,132,,4,,,UG,167,n.a.,A,CASA BELLEZZA 1,DOMUS,I BC,EARLY EMPIRE,ROME,SURVEY,,,,,,,,,,,,,,,,,,,,,,
1226,WINDOW,WOLF MOUTH WINDOW,CASA BELLEZZA 1,COURT,INSIDE,STANDING,OPEN SPACES,,CRYPTOPORTICUS,PASSING,PUBLIC ROOM,19.52,114,132,,4,,,UG,167,n.a.,A,CASA BELLEZZA 1,DOMUS,I BC,EARLY EMPIRE,ROME,SURVEY,,,,,,,,,,,,,,,,,,,,,,
1227,WINDOW,WOLF MOUTH WINDOW,CASA BELLEZZA 1,COURT,INSIDE,STANDING,OPEN SPACES,,CRYPTOPORTICUS,PASSING,PUBLIC ROOM,19.52,114,132,,4,,,UG,167,n.a.,A,CASA BELLEZZA 1,DOMUS,I BC,EARLY EMPIRE,ROME,SURVEY,,,,,,,,,,,,,,,,,,,,,,
